Date,Year,Months,Item,Domain,Area,Element,Value
2016-11-22,2016.0,November,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1235.00
2016-11-23,2016.0,November,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1236.67
2016-11-24,2016.0,November,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1238.33
2016-11-25,2016.0,November,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1240.00
2016-11-26,2016.0,November,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1241.67
2016-11-27,2016.0,November,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1243.33
2016-11-28,2016.0,November,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1245.00
2016-11-29,2016.0,November,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1246.67
2016-11-30,2016.0,November,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1248.33
2016-12-01,2016.0,December,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1250.00
2016-12-02,2016.0,December,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1248.39
2016-12-03,2016.0,December,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1246.77
2016-12-04,2016.0,December,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1245.16
2016-12-05,2016.0,December,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1243.55
2016-12-06,2016.0,December,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1241.94
2016-12-07,2016.0,December,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1240.32
2016-12-08,2016.0,December,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1238.71
2016-12-09,2016.0,December,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1237.10
2016-12-10,2016.0,December,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1235.48
2016-12-11,2016.0,December,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1233.87
2016-12-12,2016.0,December,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1232.26
2016-12-13,2016.0,December,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1230.65
2016-12-14,2016.0,December,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1229.03
2016-12-15,2016.0,December,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1227.42
2016-12-16,2016.0,December,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1225.81
2016-12-17,2016.0,December,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1224.19
2016-12-18,2016.0,December,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1222.58
2016-12-19,2016.0,December,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1220.97
2016-12-20,2016.0,December,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1219.35
2016-12-21,2016.0,December,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1217.74
2016-12-22,2016.0,December,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1216.13
2016-12-23,2016.0,December,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1214.52
2016-12-24,2016.0,December,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1212.90
2016-12-25,2016.0,December,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1211.29
2016-12-26,2016.0,December,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1209.68
2016-12-27,2016.0,December,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1208.06
2016-12-28,2016.0,December,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1206.45
2016-12-29,2016.0,December,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1204.84
2016-12-30,2016.0,December,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1203.23
2016-12-31,2016.0,December,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1201.61
2017-01-01,2017.0,January,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1200.00
2017-01-02,2017.0,January,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1209.68
2017-01-03,2017.0,January,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1219.35
2017-01-04,2017.0,January,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1229.03
2017-01-05,2017.0,January,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1238.71
2017-01-06,2017.0,January,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1248.39
2017-01-07,2017.0,January,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1258.06
2017-01-08,2017.0,January,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1267.74
2017-01-09,2017.0,January,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1277.42
2017-01-10,2017.0,January,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1287.10
2017-01-11,2017.0,January,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1296.77
2017-01-12,2017.0,January,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1306.45
2017-01-13,2017.0,January,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1316.13
2017-01-14,2017.0,January,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1325.81
2017-01-15,2017.0,January,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1335.48
2017-01-16,2017.0,January,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1345.16
2017-01-17,2017.0,January,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1354.84
2017-01-18,2017.0,January,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1364.52
2017-01-19,2017.0,January,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1374.19
2017-01-20,2017.0,January,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1383.87
2017-01-21,2017.0,January,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1393.55
2017-01-22,2017.0,January,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1403.23
2017-01-23,2017.0,January,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1412.90
2017-01-24,2017.0,January,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1422.58
2017-01-25,2017.0,January,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1432.26
2017-01-26,2017.0,January,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1441.94
2017-01-27,2017.0,January,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1451.61
2017-01-28,2017.0,January,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1461.29
2017-01-29,2017.0,January,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1470.97
2017-01-30,2017.0,January,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1480.65
2017-01-31,2017.0,January,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1490.32
2017-02-01,2017.0,February,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1500.00
2017-02-02,2017.0,February,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1496.43
2017-02-03,2017.0,February,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1492.86
2017-02-04,2017.0,February,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1489.29
2017-02-05,2017.0,February,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1485.71
2017-02-06,2017.0,February,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1482.14
2017-02-07,2017.0,February,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1478.57
2017-02-08,2017.0,February,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1475.00
2017-02-09,2017.0,February,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1471.43
2017-02-10,2017.0,February,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1467.86
2017-02-11,2017.0,February,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1464.29
2017-02-12,2017.0,February,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1460.71
2017-02-13,2017.0,February,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1457.14
2017-02-14,2017.0,February,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1453.57
2017-02-15,2017.0,February,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1450.00
2017-02-16,2017.0,February,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1446.43
2017-02-17,2017.0,February,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1442.86
2017-02-18,2017.0,February,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1439.29
2017-02-19,2017.0,February,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1435.71
2017-02-20,2017.0,February,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1432.14
2017-02-21,2017.0,February,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1428.57
2017-02-22,2017.0,February,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1425.00
2017-02-23,2017.0,February,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1421.43
2017-02-24,2017.0,February,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1417.86
2017-02-25,2017.0,February,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1414.29
2017-02-26,2017.0,February,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1410.71
2017-02-27,2017.0,February,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1407.14
2017-02-28,2017.0,February,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1403.57
2017-03-01,2017.0,March,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1400.00
2017-03-02,2017.0,March,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1396.77
2017-03-03,2017.0,March,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1393.55
2017-03-04,2017.0,March,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1390.32
2017-03-05,2017.0,March,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1387.10
2017-03-06,2017.0,March,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1383.87
2017-03-07,2017.0,March,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1380.65
2017-03-08,2017.0,March,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1377.42
2017-03-09,2017.0,March,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1374.19
2017-03-10,2017.0,March,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1370.97
2017-03-11,2017.0,March,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1367.74
2017-03-12,2017.0,March,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1364.52
2017-03-13,2017.0,March,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1361.29
2017-03-14,2017.0,March,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1358.06
2017-03-15,2017.0,March,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1354.84
2017-03-16,2017.0,March,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1351.61
2017-03-17,2017.0,March,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1348.39
2017-03-18,2017.0,March,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1345.16
2017-03-19,2017.0,March,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1341.94
2017-03-20,2017.0,March,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1338.71
2017-03-21,2017.0,March,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1335.48
2017-03-22,2017.0,March,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1332.26
2017-03-23,2017.0,March,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1329.03
2017-03-24,2017.0,March,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1325.81
2017-03-25,2017.0,March,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1322.58
2017-03-26,2017.0,March,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1319.35
2017-03-27,2017.0,March,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1316.13
2017-03-28,2017.0,March,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1312.90
2017-03-29,2017.0,March,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1309.68
2017-03-30,2017.0,March,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1306.45
2017-03-31,2017.0,March,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1303.23
2017-04-01,2017.0,April,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1300.00
2017-04-02,2017.0,April,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1296.67
2017-04-03,2017.0,April,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1293.33
2017-04-04,2017.0,April,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1290.00
2017-04-05,2017.0,April,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1286.67
2017-04-06,2017.0,April,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1283.33
2017-04-07,2017.0,April,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1280.00
2017-04-08,2017.0,April,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1276.67
2017-04-09,2017.0,April,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1273.33
2017-04-10,2017.0,April,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1270.00
2017-04-11,2017.0,April,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1266.67
2017-04-12,2017.0,April,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1263.33
2017-04-13,2017.0,April,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1260.00
2017-04-14,2017.0,April,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1256.67
2017-04-15,2017.0,April,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1253.33
2017-04-16,2017.0,April,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1250.00
2017-04-17,2017.0,April,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1246.67
2017-04-18,2017.0,April,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1243.33
2017-04-19,2017.0,April,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1240.00
2017-04-20,2017.0,April,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1236.67
2017-04-21,2017.0,April,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1233.33
2017-04-22,2017.0,April,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1230.00
2017-04-23,2017.0,April,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1226.67
2017-04-24,2017.0,April,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1223.33
2017-04-25,2017.0,April,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1220.00
2017-04-26,2017.0,April,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1216.67
2017-04-27,2017.0,April,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1213.33
2017-04-28,2017.0,April,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1210.00
2017-04-29,2017.0,April,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1206.67
2017-04-30,2017.0,April,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1203.33
2017-05-01,2017.0,May,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1200.00
2017-05-02,2017.0,May,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1204.84
2017-05-03,2017.0,May,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1209.68
2017-05-04,2017.0,May,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1214.52
2017-05-05,2017.0,May,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1219.35
2017-05-06,2017.0,May,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1224.19
2017-05-07,2017.0,May,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1229.03
2017-05-08,2017.0,May,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1233.87
2017-05-09,2017.0,May,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1238.71
2017-05-10,2017.0,May,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1243.55
2017-05-11,2017.0,May,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1248.39
2017-05-12,2017.0,May,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1253.23
2017-05-13,2017.0,May,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1258.06
2017-05-14,2017.0,May,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1262.90
2017-05-15,2017.0,May,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1267.74
2017-05-16,2017.0,May,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1272.58
2017-05-17,2017.0,May,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1277.42
2017-05-18,2017.0,May,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1282.26
2017-05-19,2017.0,May,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1287.10
2017-05-20,2017.0,May,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1291.94
2017-05-21,2017.0,May,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1296.77
2017-05-22,2017.0,May,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1301.61
2017-05-23,2017.0,May,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1306.45
2017-05-24,2017.0,May,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1311.29
2017-05-25,2017.0,May,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1316.13
2017-05-26,2017.0,May,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1320.97
2017-05-27,2017.0,May,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1325.81
2017-05-28,2017.0,May,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1330.65
2017-05-29,2017.0,May,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1335.48
2017-05-30,2017.0,May,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1340.32
2017-05-31,2017.0,May,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1345.16
2017-06-01,2017.0,June,Watermelons,Producer Prices,Malaysia,Producer Price (LCU/tonne),1350.00
